poisonous,capColor,odor,gillSpacing,gillSize,gillColor,stalkShape,ringType,sporePrintColor,population,habitat
p,e,s,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
e,c,n,c,b,w,e,p,w,v,p
p,e,y,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
e,w,n,w,b,g,e,p,w,n,g
p,e,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,l
e,w,n,w,b,g,e,p,w,s,g
p,n,s,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
e,g,n,w,b,w,e,p,w,n,g
p,e,s,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,p
e,w,n,w,b,g,e,p,w,s,g
p,e,s,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
e,g,n,w,b,p,e,p,w,n,g
p,e,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,p
e,w,n,w,b,g,e,p,w,s,g
p,e,s,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
e,g,n,w,b,g,e,p,w,s,g
p,n,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
e,w,n,w,b,p,e,p,w,s,g
p,e,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,d
e,g,n,w,b,w,e,p,w,s,g
p,e,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,p
e,w,n,w,b,p,e,p,w,n,g
p,n,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,p
e,n,n,c,b,o,e,p,o,v,l
p,e,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,p
e,w,n,w,b,g,e,p,w,s,g
p,n,y,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,l
e,g,n,w,b,g,e,p,w,s,g
p,e,s,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
e,w,n,w,b,w,e,p,w,s,g
p,n,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,l
p,e,m,c,b,w,e,n,w,c,d
p,n,y,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
e,n,n,c,b,n,e,p,y,c,l
p,n,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
e,n,n,c,b,n,e,p,o,v,l
p,n,s,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,p
e,w,n,w,b,g,e,p,w,n,g
p,e,y,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,d
e,w,n,w,b,p,e,p,w,n,g
p,e,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
e,g,n,w,b,p,e,p,w,n,g
p,e,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,p
e,w,n,w,b,p,e,p,w,n,g
p,n,f,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,p
e,n,n,c,b,n,e,p,b,v,l
p,n,y,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,p
e,g,n,w,b,p,e,p,w,n,g
p,n,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,p
e,g,n,w,b,p,e,p,w,s,g
p,n,y,c,n,b,t,e,w,v,p
p,n,s,c,n,b,t,e,w,v,p
e,n,n,c,b,o,e,p,y,v,l
p,n,y,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,c,m,c,b,w,e,n,w,c,d
p,e,s,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,d
p,n,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,n,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,p
p,e,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,e,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,p
p,n,f,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,e,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,l
p,n,y,c,n,b,t,e,w,v,p
p,e,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,d
p,n,f,c,n,b,t,e,w,v,l
p,e,f,c,n,b,t,e,w,v,l
p,n,s,c,n,b,t,e,w,v,l
p,e,y,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,d
p,n,y,c,n,b,t,e,w,v,l
p,e,s,c,n,b,t,e,w,v,p
p,e,y,c,n,b,t,e,w,v,d
p,e,s,c,n,b,t,e,w,v,p
p,n,y,c,n,b,t,e,w,v,l
